parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq,S_0,E_0,I_0,A_0,R_0,pop_0
172,0.005028650102600108,15,9.82269134374246,4.4695184851007825,8.505775476955288,0.8011505505887037,6.201954516961996,9.60318929519747,0.9824054221389815,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.998172147599877,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
173,0.3728327692804457,15,5.114491852488906,0.15840228279748328,5.494604090213556,4.914579722607548,7.594601956902331,2.8148707684795347,0.9984967153985054,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.6178229954201435,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
174,0.017634131059118832,15,5.317168466749429,1.3106138454126341,4.139660206278087,3.713722890871562,1.070342958866446,4.907019462480075,0.9853090873686596,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.9043283926048735,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
175,0.1606616487375712,15,1.7041596103373535,6.986925960819727,9.927716210957394,6.3740519344707325,7.6147752653398655,3.52987578436241,0.9907552608521655,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.1084355095733955,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
176,0.27381756999280726,16,3.716277487738719,2.1408362182265814,5.320683303757047,0.5109356073838477,0.9728539348293863,3.1209998212183145,0.9843357634148561,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.5518019148716684,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
177,0.8827211987313549,16,1.3932904167325595,8.990794078082184,1.6654053245623786,7.0640266107537295,4.213678569645902,2.702383355501644,0.9949360814527608,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.409494434335789,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
178,0.43034963204206367,16,0.16325212880616333,8.991043786619171,8.747398238754363,3.530563514860953,4.460755859589923,9.104308248587115,0.9519518579472788,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.7165853783864153,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
179,0.9965855253736141,16,0.660428061152649,7.727614680998023,6.618086516729678,6.829241016265431,9.360555701487382,4.321890706764238,0.9833855309523641,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.8678948398561802,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
180,0.01584836311382041,16,5.956270057181076,2.9681122496305434,5.139701939673974,7.242595288246939,4.189494334276671,4.0559398691526045,0.9825980529305525,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.024853508648845,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
181,0.7041047591968914,17,8.393650008526146,3.5361527145784817,2.064050904803086,7.242961151335421,5.334659263492504,7.799569957643998,0.982719909120351,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.9121883093967127,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
182,0.15514594742241444,17,8.791562861418123,3.434703155145928,2.4258126814973284,8.429387500666682,2.2857844697575156,6.853313588386283,0.973622375796549,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.8017145725638404,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
183,0.17785530311773673,17,5.1064339634268014,7.562271978484233,2.232937115089951,7.517938514022631,0.2862051604716208,6.334517428552339,0.9863138870568946,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.047718562244898025,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
184,0.7998643674877844,17,0.9493453763162779,3.126778160909197,5.76085294872073,0.935017823682488,3.568320896654014,1.379675768246502,0.9928260645829141,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.4534226849974368,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
185,0.07014538043573317,17,6.698733168052948,1.8125502191289522,3.7601641525235,0.530609715279907,3.821887297707954,7.610791649442668,0.990485018165782,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.9567333020905823,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
186,0.4747903483355378,18,5.508038963174746,5.832450075957446,2.853343198790556,3.1987329928486425,4.0531168395081,5.11264816208256,0.9660018283640965,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.7364277964931418,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
187,0.5744160488896751,18,0.16710756677742933,6.1992124122642975,8.525114287769762,7.827389224184008,1.0309205772011054,9.100681529470313,0.9728333952371031,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.5086496407163905,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
188,0.3072395931821859,18,8.753118529109175,1.1482794894375339,9.607090908141982,0.1448614392971503,4.270553079541022,7.885974510784253,0.9654071648721583,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.2868416468122925,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
189,0.3155935666046647,18,6.424425845391978,7.788713998382385,6.920253211009023,9.684137946491981,7.0878275230645125,5.870204475189963,0.9604009689996018,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.3527271305848823,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
190,0.6794368042070615,18,7.498163599771106,2.329583452850212,5.3012164710131735,6.798594470921669,8.31972715228835,4.829727814584182,0.9639252061373554,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.7984921172938964,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
191,0.0014051685317703194,19,4.451468948364043,0.8557603028433912,5.762255667201266,5.591943921030789,0.23410775330719044,6.538897324699567,0.9700511321658268,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.155872010463402,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
192,0.07917004836475142,19,3.3739847603360777,1.7814203336671586,4.713370041519076,7.141557096323858,7.020663996525019,1.644312183742584,0.9957346116309054,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.797950594693551,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
193,0.48242976987489317,19,0.35670831663109415,2.5154676901210524,2.5437667018739574,0.9558592932029694,7.257239476586228,9.17915869279591,0.9549472034559585,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.8121906061978796,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
194,0.10694035989153661,19,6.302467994761671,9.63150843981613,3.434816678711149,8.72834029853022,4.9950896627617984,8.779197216621677,0.9959254054585471,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.603988295201715,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
195,0.9579727199871694,19,4.519179270685184,4.966600067485549,6.671850586177182,5.94380100763918,7.623921456053043,6.305257729624137,0.9900937802973203,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.0892996797846303,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
196,0.8042821130729325,20,2.098747439075625,5.567222910910813,8.954288887430245,6.152873929043377,0.37380498697385645,4.211685748884003,0.9534820455824956,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.876733556181631,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
197,0.4971842401651136,20,7.62076169276188,1.5144109967268382,9.254781401325033,0.5750553389191587,0.594481954825958,6.237802491899545,0.9563779193675145,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.9131409639147092,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
198,0.3436373791635409,20,6.534473458651554,7.911195128899332,6.74497915697238,0.45946290113442334,2.0402081784370134,8.058492217872727,0.9884607057203538,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.4429540096773965,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
199,0.37357819450660884,20,3.3817551245080573,2.4281277678096886,6.8712777810506,7.570984119326634,6.608798960562914,3.6202939256886166,0.9800679815816693,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.126779287929665,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
200,0.6739496397794589,20,6.978346766274839,6.446316677966689,0.8145940150006445,0.32449351254748143,8.294726053889004,9.074430940765312,0.976259955088608,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.3733408572420656,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
201,0.06106923644588553,17.715919248992577,1e-9,7.305316466641928,6.876410835269273,3.204515281347241,1.613861076441086,9.592428919899987,0.9608437589020468,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.2104326540732788,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
202,0.2383004794164434,3.8886954318732023,1e-9,1.9476605284629516,8.547680028859471,3.483682585134808,8.840312294312307,0.035116093764054834,0.9879372581606731,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.4363910125245147,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
203,0.8763820669402718,17.305143491132185,1e-9,2.907017793750021,6.937373630077436,0.5712342341546025,0.9922758452288778,8.94622453033286,0.9962727938895114,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.7136540076886171,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
204,0.5191747573323751,14.827774051576853,1e-9,0.7458119546004206,0.3572675409124983,9.48771739616525,6.579274488955082,3.6066823901482645,0.9537252091686241,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.6090455995669606,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
205,0.1726654785530985,2.434005996910855,1e-9,2.4299690460905676,2.6654105151887477,9.367484008025299,1.3557360283361477,2.386247958818004,0.9936838900786824,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.040628174744568,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
206,0.7678019220411851,6.524894198635593,0.5263157904210526,6.199564745564078,1.9151787793898034,2.8731519642893595,6.46533191705079,8.108890662158892,0.9826695891330018,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.7173803301574078,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
207,0.9401101219868871,7.716604980174452,0.5263157904210526,9.398198009063133,4.439318075866507,9.028923043612641,0.7695581493816442,9.341149001913838,0.9812246920191683,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.2774955969023565,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
208,0.8233453339401773,6.254109104629606,0.5263157904210526,8.730866517998532,6.783161235829262,2.786679107951489,8.592143075215786,6.862855598178551,0.9800088242511265,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.8059089099391605,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
209,0.7074880191505174,10.004385862266645,0.5263157904210526,7.18831854434861,2.2967129813759906,1.2379304281816075,8.804857980113782,5.491984757114243,0.9859426048467868,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.797112088458212,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
210,0.3674116742726094,8.573855803580955,0.5263157904210526,0.8785289069445901,4.53452838872266,9.27099927335817,6.7979618956742955,1.446779154630746,0.9873509188066236,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.4630701740552237,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
211,0.7674434392219941,1.2181124195922166,1.0526315798421053,8.501577477586356,4.054287444463387,6.897689148628253,7.624343864391636,0.7430259333867207,0.9787380639929324,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.629749287925205,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
212,0.33352207569987724,17.10231667244807,1.0526315798421053,5.281156599993522,4.667087249059805,7.494799513620319,9.073229492734663,6.817504919917991,0.9730392728582956,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.7064460094154676,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
213,0.3136530081924002,19.85991820623167,1.0526315798421053,3.60999379836593,9.34216320754088,2.047561033027141,0.2508324371155434,7.4243971475181665,0.9926762207061983,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.2100371872998217,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
214,0.8277264103291311,7.780958408256993,1.0526315798421053,8.432321527663923,2.237526430593328,5.63902746696794,2.5554845559404686,4.820827125158263,0.9669798884307965,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.4895003645251264,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
215,0.9526389986356114,9.044659946113825,1.0526315798421053,1.337451456049582,7.160852602966923,5.658577951105458,0.756809120990783,3.9452373312321725,0.9687887347885408,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.6508994400871146,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
216,0.63979444524057,12.977717670844868,1.578947369263158,5.740835396998864,7.130445309735943,4.812933372386691,1.5979775096309934,3.0533776974732874,0.9762694186996669,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.4851765379545334,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
217,0.48663725029881166,12.571409981697798,1.578947369263158,1.5860534933427728,3.0669857708219688,1.8856438280747014,2.347721297593468,2.4864635670620574,0.9512389317038469,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.6597200661730654,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
218,0.23816519247380927,6.837425123201683,1.578947369263158,1.4256195080659047,6.574767849284952,8.52358730757472,8.302533310076468,9.764305315935339,0.950970464060083,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.688769864646331,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
219,0.09577567289493501,6.897610653890297,1.578947369263158,1.9287076344402958,9.512015415870023,7.3932065258546755,8.817081728602773,4.10283098987602,0.9770206086686812,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.5872074964487877,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
220,0.4032568269478912,7.318104585399851,1.578947369263158,8.324709395114223,3.956594949726859,6.4560005887230245,2.2957099376500043,6.102312961983039,0.9540037253638729,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.934183559393635,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
221,0.16312036964662996,10.78887945599854,2.1052631586842105,2.9094260239613656,2.7241644014429647,2.3654285337028615,3.314927556289178,6.081670071390204,0.9987683201790787,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.570401251037837,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
222,0.7788377605608772,6.116922326851636,2.1052631586842105,6.064646379484381,4.760332203528476,8.82508563820846,3.1475847361011176,1.7799878128642377,0.9621157476562074,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.015937215779743,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
223,0.20530715820654247,18.794077256228775,2.1052631586842105,5.434427017336921,6.521725259137784,1.397370755135734,0.7934206267712162,7.581218895744267,0.951322812330909,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.213228303565136,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
224,0.268898493470757,3.100543507374823,2.1052631586842105,3.835107829106925,6.4902878556184955,5.583555556809727,8.787228115955573,6.414317256198274,0.958978438260965,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.8189978259649298,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
225,0.08193549360860387,1.9538626838475466,2.1052631586842105,3.994793915790323,3.1707198924695033,5.158640356287209,3.992978649348951,5.707490432971069,0.9596174663281999,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.199984661696294,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
226,0.9622055468203639,10.516355129890144,2.631578948105263,1.6352708017436377,0.9438883848231217,1.2141305147142853,1.4530975543127551,5.253502787565488,0.9855961069581098,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.3509804918415559,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
227,0.6509772832483081,7.9356854958459735,2.631578948105263,8.54701624266432,1.2331509389368196,3.4697247140120555,8.412558334106999,6.983792402617506,0.9669002862880006,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.6750894333557436,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
228,0.40223988976180586,5.786818966967985,2.631578948105263,7.6437594930203625,5.959899600533585,7.338798446846888,8.526004806773988,7.096284819125928,0.9555297097307629,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.030597393762017,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
229,0.30932021226372364,10.119469017488882,2.631578948105263,8.82702593004885,9.535996166569946,7.1897201056608475,1.6014188373478044,3.772468548890833,0.9790402874466962,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.8330409678170483,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
230,0.8192525437947,9.09151851432398,2.631578948105263,4.875880801631323,3.462076765207578,7.126889340866821,4.510655766901945,9.698806072149743,0.9877355078351684,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.921211430353038,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
231,0.9553241925125037,5.087481597438455,3.1578947375263158,2.2797854718090518,5.178877942280531,5.659331039493974,8.031636190331868,5.330957135186843,0.9895086561911739,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.453946044777766,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
232,0.15932401039329336,10.440286323195323,3.1578947375263158,2.994598428022302,4.27671211130408,5.188045877047516,5.383659464303102,5.975776012457998,0.9731576946214773,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.5048459171925922,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
233,0.689590833692805,19.135901988949627,3.1578947375263158,6.5468241207960824,9.78193447927331,4.2892403463955855,5.160411992594271,8.321579718198832,0.9701648507616483,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.336901077169131,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
234,0.12145451077568387,15.568601185455918,3.1578947375263158,6.253920265382372,0.8510712287224445,4.135770595753256,2.760502999441079,3.088527743930103,0.9773286229814403,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.955609356993374,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
235,0.9336491927620363,15.854107091668993,3.1578947375263158,8.357240245841806,1.0172029244383056,1.825577368380243,5.8430258538074344,0.5888054366321482,0.9758058249484748,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.8323655565222656,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
236,0.9688841841035556,10.43528874986805,3.6842105269473686,5.355329458134917,1.6568421021996438,5.09711128242914,7.37263522835645,8.9488536772438,0.9782629552064463,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.3166569180702716,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
237,0.9288390716669007,12.559198046801612,3.6842105269473686,5.819409795057855,3.1594771572709974,0.6111049125978024,9.042895885745779,4.847622039311782,0.9743849618942476,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.1084691019458246,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
238,0.8036114784038679,8.512945228256285,3.6842105269473686,2.860722249156399,4.749495555240445,2.608817728044113,8.756856520318875,2.31546868181333,0.973303216858767,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.722775510800568,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
239,0.2831477289527121,5.41494584386237,3.6842105269473686,3.1871745649087444,2.4353066722976537,4.5419891114216755,6.195918890096675,4.312365444480167,0.9575433498714119,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.694260547464394,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
240,0.799760901043239,2.607518228935078,3.6842105269473686,5.248852167753643,8.655909539800437,5.597522755128064,7.396426955498342,0.6544398013534694,0.9964930583024397,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.191849080541682,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
241,0.08605501015056827,19.831643119920045,4.210526316368421,9.069570193625898,0.6381400241565165,9.942034366546407,1.1435313880918139,0.24779933602282272,0.9674688542494551,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.911363293801695,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
242,0.6857327922474765,15.221055356552824,4.210526316368421,4.04409745767667,3.1630481646713915,6.70562566989449,7.440122431400106,0.6366678127137759,0.9504053611541167,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.000868810307757,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
243,0.800971678120131,10.461033614119515,4.210526316368421,5.146693541222364,6.975936163519235,1.6589045765768908,1.1062695537274303,5.254966915128281,0.9933788999100216,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.528704141793734,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
244,0.9889061924713839,1.1022868077270687,4.210526316368421,0.9698380469061492,0.4803238865194539,5.608824398807714,9.008486580668448,5.356537073849316,0.9808277548407204,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.978029793132765,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
245,0.5827787783740822,16.827400809852406,4.210526316368421,1.1709934528432855,5.194747276153378,2.197291754035102,9.481917084246527,3.9428889524660793,0.9671479812590406,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.384713703889522,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
246,0.07458777673220092,11.702433485537767,4.736842105789473,2.001302895004725,6.143410341268496,0.8634907016353917,0.9098831619844249,4.434648512953497,0.9517193396692164,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.420267450739161,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
247,0.5883709026219639,19.03902181284502,4.736842105789473,3.085649605600557,1.9332128538434996,5.851433542971917,9.44373156648104,2.6051192039568156,0.9651769752963446,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.374898117360648,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
248,0.6606214287635402,3.246390789980069,4.736842105789473,1.244761120472184,1.9902440284938003,8.40936687558032,6.5006727100124,2.7485833906369423,0.9723144462681376,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.0509297655411591,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
249,0.9662500299628708,17.583259009057656,4.736842105789473,0.3315405743551841,0.8906549690087404,8.637266776195096,5.726134060378096,1.871980222289208,0.9957317706895992,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.383699825523975,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
250,0.7524521946050453,4.66195068997331,4.736842105789473,5.546046533135921,1.896562965931464,8.49128901740722,7.591600518448837,1.101535613141456,0.9760068717761896,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.5464176841193384,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
251,0.1691397388198359,11.18356217094697,5.263157895210526,0.37026629181018544,5.551239890491294,1.8266053505964686,9.198201343031686,9.187088131520232,0.9708456006017513,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.8373872967380231,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
252,0.5425969531399457,10.41228673234582,5.263157895210526,4.109813969705677,9.161378599321512,1.0185080892074672,7.784788641368837,1.4606224591069936,0.9697991399560123,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.0543113384370975,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
253,0.36839540003035476,6.165574225597084,5.263157895210526,2.222479808456362,2.04732433506652,2.930231027546442,5.910099698639614,4.014051170686946,0.9531004001037218,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.8177886316588876,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
254,0.5168502106683156,13.271531245438382,5.263157895210526,8.576988843411947,5.868447379156596,9.481358879763343,2.7318316798474767,8.899713335668801,0.9552586843259632,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.6497305561832305,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
255,0.5858333166195834,15.575677250744775,5.263157895210526,9.670172904185407,5.708701794930524,4.203992365507727,2.889362457919399,8.763147560071952,0.9943248789058998,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.35284864110682923,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
256,0.7494100860233314,11.788897561142221,5.789473684631579,0.3348912238495268,4.668192808118182,0.686367436777841,9.41929591825451,1.7308898255116203,0.9762051222962327,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.115949790170275,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819
